date,product_id,product_name,price,units_sold,total_amount
2024-07-08,BE4471,Treadmill,302.58,49,14826.42
2023-11-13,HO4305,Juicer,322.81,3,968.43
2023-09-04,CL1735,Diary,286.23,31,8873.130000000001
2023-02-16,BE2527,File Cabinet,472.32,1,472.32
2024-01-01,CL9195,Power Bank,105.49,49,5169.009999999999
2024-02-05,EL3122,Skateboard,354.3,7,2480.1
2023-12-06,TO2654,Deodorant,256.07,50,12803.5
2023-06-03,BE7260,Baking Tray,243.71,3,731.13
2023-10-25,HO8587,Power Bank,48.59,41,1992.19
2023-04-06,EL4533,Ergonomic Chair,405.66,42,17037.72
2023-05-25,EL9218,Duffel Bag,262.99,47,12360.53
2024-09-15,EL6593,Mirror,229.27,9,2063.4300000000003
2023-12-14,CL8059,Mascara,29.61,46,1362.06
2024-11-30,TO4421,Grill Pan,498.53,39,19442.67
2023-03-18,HO9151,Duvet,57.73,1,57.73
2023-05-27,CL2428,Foundation,254.47,30,7634.1
2023-11-18,HO3645,Grill Pan,43.4,37,1605.8
2024-01-08,CL2165,Earrings,97.8,50,4890.0
2024-04-16,CL5194,Resistance Bands,383.94,29,11134.26
2024-10-27,HO8999,Hoodie,29.4,19,558.6
2024-02-15,TO3113,Treadmill,226.01,33,7458.33
2024-10-01,CL2367,Power Bank,344.28,33,11361.24
2024-04-05,CL1934,Punching Bag,373.11,16,5969.76
2024-12-17,SP3532,Electric Shaver,428.0,19,8132.0
2024-01-20,HO7541,Hair Dryer,428.38,15,6425.7
2024-02-02,TO6716,Mirror,238.28,42,10007.76
2024-07-01,TO2406,Refrigerator,98.33,7,688.31
2024-02-11,TO7578,Mattress,171.07,21,3592.47
2023-12-17,SP4483,Mascara,354.12,31,10977.72
2023-04-28,CL1627,Tie,277.09,31,8589.789999999999
2023-05-30,EL6245,Volleyball,288.42,39,11248.38
2024-01-25,BE8046,Hoodie,489.49,14,6852.860000000001
2023-02-25,HO7929,Foundation,142.23,41,5831.429999999999
2023-06-30,BE2134,Treadmill,144.21,6,865.26
2023-11-02,EL7876,File Cabinet,267.14,43,11487.02
2023-09-23,HO2514,Tablet,448.53,28,12558.84
2023-12-17,CL4253,Hair Oil,181.15,27,4891.05
2024-05-08,TO3632,Electric Shaver,483.14,28,13527.92
2023-12-30,EL7375,Foundation,413.28,36,14878.079999999998
2024-09-03,HO3369,Punching Bag,168.63,47,7925.61
2023-11-21,BE8514,Gloves,467.57,32,14962.24
2023-11-21,BE5305,Diary,265.14,1,265.14
2024-04-06,HO2596,Duffel Bag,27.88,48,1338.24
2023-07-12,TO3721,Duvet,304.46,14,4262.44
2023-12-23,HO1235,Volleyball,191.43,24,4594.32
2023-01-17,CL9226,Treadmill,411.34,8,3290.72
2024-12-17,TO7783,Diary,211.09,23,4855.07
2024-07-09,TO6502,Volleyball,65.56,12,786.72
2024-04-14,TO3898,Washing Machine,280.85,11,3089.3500000000004
2024-07-09,TO5669,Gloves,424.09,45,19084.05
2024-11-27,TO2625,Smartwatch,497.73,7,3484.11
2023-04-02,EL7738,Suitcase,60.8,48,2918.4
2024-09-30,SP8276,Punching Bag,256.65,3,769.9499999999999
2024-11-14,CL4471,Resistance Bands,119.21,30,3576.3
2024-07-18,TO4204,Resistance Bands,429.61,8,3436.88
2023-12-26,TO7484,Ergonomic Chair,13.73,24,329.52
2023-08-18,SP5384,Fountain Pen,441.01,17,7497.17
2023-11-11,TO1068,Router,451.09,27,12179.429999999998
2023-02-03,BE3512,Foundation,397.35,34,13509.9
2024-09-06,CL3792,Punching Bag,479.99,28,13439.72
2023-09-05,SP4156,Tie,311.97,26,8111.220000000001
2023-02-22,SP3111,Tablet,470.3,25,11757.5
2023-06-27,TO9475,Boots,87.64,15,1314.6
2023-04-12,EL9261,Tea Set,68.0,37,2516.0
2024-02-06,EL3605,Table Runner,474.86,14,6648.04
2023-04-06,BE8166,Alarm Clock,15.65,50,782.5
2024-08-30,HO9907,Tie,461.09,6,2766.54
2024-08-08,TO3138,Volleyball,491.87,41,20166.67
2024-10-08,CL4927,Foundation,329.74,15,4946.1
2023-11-01,HO5018,Skateboard,365.89,25,9147.25
2023-09-24,EL5505,Skateboard,50.65,10,506.5
2024-10-04,BE2694,Ergonomic Chair,64.36,39,2510.04
2023-05-06,BE5627,Tea Set,138.38,12,1660.56
2023-04-06,BE6921,Power Bank,457.23,14,6401.22
2024-02-05,BE1359,Router,212.74,32,6807.68
2024-10-02,BE7879,Track Pants,193.87,21,4071.27
2024-10-10,TO3945,Moisturizer,156.39,12,1876.68
2024-11-06,SP1515,Resistance Bands,67.43,22,1483.46
2023-12-22,TO9953,Washing Machine,12.46,34,423.64
2023-09-18,BE1484,Tie,272.62,34,9269.08
2024-06-08,HO6978,Electric Shaver,66.25,14,927.5
2023-01-31,CL4600,Duffel Bag,50.89,45,2290.05
2023-05-10,CL8890,Skateboard,107.63,6,645.78
2023-12-23,EL5822,Grill Pan,238.85,32,7643.2
2024-03-22,SP4163,Slippers,132.55,13,1723.15
2024-12-04,EL7436,Smartwatch,60.42,50,3021.0
2024-08-24,CL4372,Induction Cooktop,477.34,32,15274.88
2024-03-19,TO5451,Electric Shaver,409.79,40,16391.600000000002
2023-04-21,SP8033,Grill Pan,107.86,23,2480.78
2024-01-18,EL8363,Volleyball,91.95,3,275.85
2024-06-07,CL7714,Smartwatch,153.8,42,6459.6
2024-06-27,CL1490,Tie,66.18,21,1389.7800000000002
2024-03-15,HO5019,Gloves,45.59,43,1960.37
2024-01-16,CL6151,Measuring Cups,69.93,21,1468.5300000000002
2024-12-05,BE4502,Ergonomic Chair,238.03,21,4998.63
2023-08-27,SP7317,Mirror,148.97,14,2085.58
2024-06-23,HO5555,Hoverboard,360.97,43,15521.71
2023-03-18,SP8130,Fountain Pen,165.71,21,3479.9100000000003
2023-07-22,HO9092,Earrings,254.34,18,4578.12
2024-03-07,BE8418,Measuring Cups,93.86,21,1971.06
2024-08-28,TO1348,Badminton Racket,149.67,42,6286.139999999999
2024-08-12,BE5659,Sunscreen,74.22,26,1929.72
2023-02-07,SP1640,Mascara,175.32,2,350.64
2023-03-13,TO7800,Resistance Bands,364.39,18,6559.02
2023-11-21,CL2306,Table Runner,282.66,21,5935.860000000001
2024-05-20,SP7444,Baking Tray,156.24,30,4687.200000000001
2024-05-20,EL7126,Electric Shaver,469.47,7,3286.29
2023-01-30,HO1170,Hoodie,77.98,21,1637.5800000000002
2024-12-05,EL4708,Earrings,93.39,13,1214.07
2024-01-13,SP1860,Mattress,137.25,3,411.75
2023-04-24,BE2229,Moisturizer,139.23,45,6265.349999999999
2024-09-19,TO3790,Foundation,463.18,38,17600.84
2024-04-16,BE6231,Carrom Board,432.33,49,21184.17
2024-08-21,TO3004,Duvet,265.66,16,4250.56
2024-08-14,TO5596,Punching Bag,167.74,47,7883.780000000001
2024-05-09,HO5322,Baking Tray,385.44,46,17730.24
2023-03-26,CL4971,Grill Pan,333.15,48,15991.2
2023-07-30,EL2231,Tie,486.16,4,1944.64
2023-08-06,BE8670,Induction Cooktop,411.07,13,5343.91
2024-05-14,BE4418,Hair Oil,408.86,49,20034.14
2024-06-24,SP6108,Measuring Cups,357.17,42,15001.14
2023-06-07,SP3130,File Cabinet,117.2,24,2812.8
2024-01-30,TO9412,Fountain Pen,109.48,26,2846.48
2023-07-12,BE7931,Hoverboard,90.46,20,1809.2
2024-08-14,EL3413,Mascara,235.87,7,1651.09
2023-04-23,HO8550,Baking Tray,101.64,2,203.28
2024-05-02,EL8416,Fountain Pen,182.46,8,1459.68
2024-07-17,BE8069,Tablet,113.91,26,2961.66
2024-05-29,TO6467,Tablet,36.05,18,648.9
2024-01-14,BE7267,Graphic Card,368.68,28,10323.04
2023-07-18,CL7597,Graphic Card,96.56,18,1738.08
2024-06-26,SP9497,Grill Pan,222.45,44,9787.8
2023-02-21,EL2819,Marker Set,117.59,4,470.36
2023-02-06,SP4911,Boots,42.27,7,295.89000000000004
2023-10-10,HO7628,Gloves,202.03,7,1414.21
2023-08-14,EL9112,Fountain Pen,110.8,14,1551.2
2023-12-22,EL5718,Slippers,369.6,7,2587.2000000000003
2023-07-09,SP8811,Necklace,372.15,45,16746.75
2023-09-02,HO2137,Hair Oil,91.66,22,2016.52
2024-04-11,HO8775,Treadmill,219.68,2,439.36
2023-07-01,CL3797,Refrigerator,342.81,1,342.81
2024-08-31,CL1016,Mixer Grinder,249.27,16,3988.32
2024-04-28,BE1284,Earrings,287.96,19,5471.24
2023-08-22,SP3741,Speaker,379.95,50,18997.5
2023-04-07,BE6499,Mascara,231.78,48,11125.44
2023-12-26,SP8970,Ergonomic Chair,134.23,30,4026.9
2023-01-14,CL6467,Hair Oil,446.77,50,22338.5
2024-11-10,SP2847,Grill Pan,142.27,34,4837.18
2024-10-17,BE7722,Tie,429.57,43,18471.51
2023-05-26,CL1506,Induction Cooktop,129.74,48,6227.52
2024-12-13,TO4380,Mixer Grinder,374.74,13,4871.62
2024-01-22,EL5487,Mascara,439.8,44,19351.2
2024-07-11,TO3866,Refrigerator,140.0,44,6160.0
2023-12-24,CL7836,Hair Oil,473.18,18,8517.24
2023-11-13,HO9520,Deodorant,353.9,40,14156.0
2023-05-06,TO6685,Deodorant,151.32,1,151.32
2024-05-25,EL8640,Earbuds,343.65,34,11684.1
2023-10-24,SP3664,Chess Set,158.79,19,3017.01
2023-03-08,CL8436,Slippers,30.07,19,571.33
2024-08-30,BE9001,Chess Set,159.85,28,4475.8
2023-12-27,EL1817,Chess Set,133.2,23,3063.6
2023-10-18,SP3540,Moisturizer,477.31,46,21956.26
2023-10-05,HO8078,Diary,296.76,6,1780.56
2023-10-25,HO8752,Hoverboard,467.14,16,7474.24
2024-11-25,EL7923,Earbuds,205.57,7,1438.99
2023-09-25,CL6091,Sunscreen,94.92,28,2657.76
2024-11-26,CL3280,Air Conditioner,344.83,13,4482.79
2023-09-14,HO4268,Marker Set,157.52,6,945.12
2023-11-01,SP9942,File Cabinet,99.85,28,2795.8
2023-04-09,HO8240,Punching Bag,350.13,33,11554.29
2024-12-02,EL8673,Mixer Grinder,183.55,30,5506.5
2024-03-06,TO1453,Ergonomic Chair,457.15,2,914.3
2024-03-07,BE5954,Electric Shaver,395.45,38,15027.1
2024-06-08,CL9900,Tea Set,450.96,19,8568.24
2023-02-24,TO7601,Earbuds,338.34,30,10150.2
2024-06-14,TO2387,Diary,36.8,42,1545.6
2023-04-20,CL2595,File Cabinet,412.75,37,15271.75
2024-05-08,EL1997,Measuring Cups,69.51,38,2641.38
2024-11-21,SP4359,Track Pants,262.97,36,9466.920000000002
2024-05-22,HO3535,Standing Desk,157.44,20,3148.8
2023-01-07,TO4288,Dart Board,66.21,1,66.21
2023-06-06,SP9516,Chess Set,57.46,14,804.44
2023-04-17,TO9287,Juicer,227.47,4,909.88
2023-05-05,CL8925,Punching Bag,491.52,16,7864.32
2024-07-13,CL8194,Tea Set,431.06,40,17242.4
2023-05-07,TO1354,Marker Set,100.56,48,4826.88
2024-11-04,HO9380,Induction Cooktop,373.42,35,13069.7
2023-07-25,TO5751,Gloves,151.83,7,1062.8100000000002
2024-08-25,TO5508,Foundation,201.68,45,9075.6
2023-04-20,TO7960,Sunscreen,82.6,19,1569.4
2024-04-13,BE7380,Chess Set,15.4,20,308.0
2023-02-04,EL8282,Moisturizer,30.89,23,710.47
2023-05-23,TO5536,Fountain Pen,14.47,11,159.17000000000002
2024-01-02,SP4453,Juicer,180.93,46,8322.78
2024-06-21,TO2028,Hair Dryer,95.5,10,955.0
2023-12-27,EL6558,Mixer Grinder,235.15,9,2116.35
2023-10-13,EL7454,Deodorant,43.42,42,1823.64
2024-05-10,TO3955,Duffel Bag,292.26,33,9644.58
2024-11-05,SP3120,Mascara,351.91,38,13372.580000000002
2024-08-17,CL7615,Duffel Bag,43.11,2,86.22
2023-06-12,HO2740,Volleyball,254.72,44,11207.68
2024-05-02,CL4876,Alarm Clock,61.66,12,739.92
2024-01-29,TO2014,Standing Desk,309.83,8,2478.64
2023-02-08,EL8234,Baking Tray,384.04,39,14977.56
2024-10-08,BE6261,Punching Bag,62.75,29,1819.75
2024-01-22,HO4272,Speaker,105.9,32,3388.8
2024-03-24,EL4694,Tablet,108.58,11,1194.38
2024-03-20,SP2409,Boots,295.23,41,12104.43
2024-11-15,BE1544,Hoverboard,406.9,1,406.9
2024-01-04,TO9955,Air Conditioner,433.6,22,9539.2
2023-07-09,EL9129,Grill Pan,103.17,14,1444.38
2024-08-07,TO6768,Deodorant,184.68,36,6648.4800000000005
2023-05-22,BE8004,Duvet,316.48,5,1582.4
2024-08-05,BE9474,Hair Oil,156.13,8,1249.04
2024-05-25,HO9856,Duffel Bag,172.15,15,2582.25
2023-10-24,CL6863,Volleyball,43.3,11,476.3
2023-10-22,BE4955,Carrom Board,428.07,40,17122.8
2024-05-27,CL1928,Juicer,277.51,8,2220.08
2024-08-19,TO1491,Gloves,25.81,27,696.87
2023-09-25,HO1973,Moisturizer,78.25,36,2817.0
2023-12-04,EL4860,Moisturizer,251.84,37,9318.08
2024-09-16,EL6666,Tie,490.72,27,13249.44
2024-09-04,EL2320,Router,444.88,31,13791.28
2023-05-13,CL2704,Gloves,27.44,33,905.52
2023-08-19,EL8069,Power Bank,244.02,15,3660.3
2023-01-22,BE4214,Refrigerator,271.75,25,6793.75
2024-11-29,EL8899,Treadmill,35.55,50,1777.4999999999998
2024-01-22,EL8040,Mascara,353.66,36,12731.76
2023-05-22,BE2933,Graphic Card,449.6,24,10790.4
2023-12-27,HO8152,Slippers,459.85,16,7357.6
2023-08-26,BE1164,Baking Tray,121.29,48,5821.92
2024-07-03,SP1244,Boots,437.9,16,7006.4
2023-02-28,BE3076,Diary,224.89,19,4272.91
2023-02-14,CL5001,Washing Machine,499.06,9,4491.54
2024-09-12,TO3005,Skateboard,331.73,5,1658.65
2023-09-14,SP9108,Power Bank,355.58,23,8178.339999999999
2023-08-14,TO7011,Graphic Card,392.3,19,7453.7
2024-10-31,HO5383,Hair Oil,166.24,35,5818.400000000001
2024-05-30,BE6679,Hoverboard,451.21,46,20755.66
2024-09-28,TO2285,Duvet,109.74,9,987.66
2024-06-17,HO4453,Fountain Pen,70.15,47,3297.05
2023-05-26,BE8213,Duvet,328.45,30,9853.5
2023-04-27,BE1553,Gaming Console,142.45,38,5413.099999999999
2024-01-29,CL1978,File Cabinet,146.76,40,5870.4
2024-01-29,TO7268,File Cabinet,198.48,3,595.4399999999999
2023-08-18,HO4021,Hoverboard,333.36,35,11667.6
2023-02-23,EL1512,Sunscreen,275.36,23,6333.280000000001
2023-01-27,SP5301,Punching Bag,407.02,38,15466.759999999998
2023-08-10,BE8111,Electric Shaver,434.21,47,20407.87
2023-02-28,BE7358,Air Conditioner,476.71,44,20975.24
2023-10-22,SP7944,Mixer Grinder,290.58,37,10751.46
2024-06-15,CL7247,Tie,238.99,16,3823.84
2023-05-16,BE5495,Gloves,51.91,16,830.56
2024-07-09,CL7465,Mixer Grinder,28.92,18,520.5600000000001
2024-01-06,CL1202,Ergonomic Chair,70.91,37,2623.67
2024-11-07,CL3929,Hoverboard,227.47,2,454.94
2024-03-26,BE1606,Refrigerator,483.28,31,14981.679999999998
2024-10-15,SP7694,Earrings,38.71,6,232.26
2023-10-11,SP6145,Resistance Bands,477.11,29,13836.19
2023-07-04,CL5252,Mattress,435.84,9,3922.56
2023-08-21,EL3406,Standing Desk,436.91,42,18350.22
2023-02-20,HO1630,Alarm Clock,100.29,33,3309.57
2024-03-26,SP1687,Treadmill,281.17,15,4217.55
2023-03-04,EL5217,Baking Tray,17.9,23,411.7
2024-07-07,EL4845,Mattress,181.37,5,906.85
2024-06-03,TO9372,Gaming Console,47.95,14,671.3000000000001
2023-11-30,SP7815,Moisturizer,44.98,28,1259.4399999999998
2023-10-17,HO6350,Duffel Bag,307.41,24,7377.84
2023-12-10,TO8711,Air Conditioner,471.81,19,8964.39
2024-09-28,BE7034,Skateboard,31.86,10,318.6
2024-08-28,BE4464,Resistance Bands,405.94,33,13396.02
2024-06-04,SP4520,Mascara,195.63,38,7433.94
2023-02-03,EL7243,Baking Tray,383.68,42,16114.56
2023-03-22,BE9249,Marker Set,498.93,41,20456.13
2024-07-15,EL9830,Mascara,369.19,34,12552.46
2023-02-22,SP9592,Badminton Racket,264.96,21,5564.16
2023-10-03,HO5801,Sunscreen,456.42,22,10041.24
2023-09-06,CL8468,Ergonomic Chair,164.26,8,1314.08
2024-12-10,HO7716,Measuring Cups,187.32,23,4308.36
2024-07-27,SP6935,Badminton Racket,330.13,39,12875.07
2023-08-24,TO4764,Grill Pan,288.98,9,2600.82
2024-07-04,HO3263,Punching Bag,306.72,19,5827.68
2023-12-16,CL2335,Diary,210.17,33,6935.61
2023-06-01,SP4245,Baking Tray,450.94,30,13528.2
2023-01-16,HO7858,Boots,139.05,36,5005.8
2024-12-29,TO3070,Tea Set,436.03,28,12208.84
2023-01-25,EL2196,Diary,74.87,34,2545.58
2024-02-02,TO3088,Boots,207.14,36,7457.039999999999
2023-09-05,EL2950,Mascara,175.04,22,3850.88
2024-08-28,SP2765,Chess Set,497.13,3,1491.39
2023-03-17,EL8354,Fountain Pen,456.23,41,18705.43
2024-04-05,EL5739,Hoodie,381.25,45,17156.25
2023-05-18,EL9345,Skateboard,51.06,1,51.06
2024-08-30,SP8430,Refrigerator,195.89,29,5680.81
2023-06-30,SP5576,Grill Pan,472.94,7,3310.58
2023-08-26,CL6588,Mattress,33.66,34,1144.4399999999998
2024-06-21,SP7990,Induction Cooktop,149.78,25,3744.5
2023-11-23,HO1687,Juicer,408.85,48,19624.800000000003
2023-08-04,TO5558,Washing Machine,291.82,40,11672.8
2023-11-18,BE5666,Alarm Clock,91.14,19,1731.66
2023-10-08,TO4664,Washing Machine,443.82,19,8432.58
2023-09-23,SP4795,Router,336.55,10,3365.5
2023-04-09,HO9334,Deodorant,379.88,2,759.76
2024-09-04,BE9813,Boots,401.51,1,401.51
2024-05-15,BE4328,Gaming Console,148.1,37,5479.7
2024-03-12,EL9534,Diary,71.83,30,2154.9
2023-10-30,BE8281,Duvet,445.55,32,14257.6
2023-09-27,BE5562,Marker Set,368.5,8,2948.0
2023-12-29,BE2218,Mascara,170.29,33,5619.57
2023-12-10,CL9402,Treadmill,339.32,5,1696.6
2024-12-24,EL1628,Speaker,222.36,46,10228.56
2024-06-17,CL1583,Tablet,475.1,41,19479.1
2023-01-09,HO7163,Gaming Console,437.34,15,6560.099999999999
2024-11-20,HO8702,Ergonomic Chair,84.2,12,1010.4
2024-05-23,CL4253,Deodorant,321.04,6,1926.24
2024-06-12,EL1052,Boots,222.82,32,7130.24
2024-07-25,SP3918,Carrom Board,29.02,45,1305.9
2023-09-27,SP4845,Graphic Card,322.48,31,9996.88
2024-06-27,EL5916,Volleyball,421.94,19,8016.86
2024-11-15,TO7425,Suitcase,302.94,35,10602.9
2024-05-07,CL4586,File Cabinet,65.06,49,3187.94
2023-10-22,TO6331,Smartwatch,131.22,28,3674.16
2023-04-29,HO6224,Baking Tray,333.7,23,7675.099999999999
2024-12-14,TO8925,Dart Board,421.66,32,13493.12
2024-09-07,TO1474,Induction Cooktop,152.56,33,5034.4800000000005
2023-08-09,TO6295,Speaker,138.19,21,2901.99
2024-02-26,TO7966,Resistance Bands,205.35,4,821.4
2023-10-02,TO6567,Baking Tray,321.77,3,965.31
2023-11-12,TO4625,Necklace,290.53,11,3195.83
2024-07-02,HO6401,Diary,73.32,35,2566.2
2023-01-21,EL7212,Suitcase,54.22,46,2494.12
2023-12-08,CL2039,Fountain Pen,330.92,34,11251.28
2023-08-04,CL4251,Power Bank,492.76,35,17246.6
2024-02-10,EL5754,Badminton Racket,402.63,24,9663.12
2023-12-06,TO5074,Tablet,470.61,3,1411.83
2023-01-21,SP9216,Dart Board,204.99,32,6559.68
2023-02-13,HO5939,Hoverboard,21.88,41,897.0799999999999
2024-12-05,HO5463,Hoodie,377.46,25,9436.5
2024-11-02,TO5423,Hoodie,432.37,5,2161.85
2023-03-17,SP1330,Fountain Pen,17.22,35,602.6999999999999
2024-09-11,HO7408,Gaming Console,105.2,39,4102.8
2023-11-16,CL9394,Track Pants,374.31,20,7486.2
2023-10-08,TO2633,Duvet,139.49,42,5858.58
2024-08-13,TO5771,Mascara,220.47,15,3307.05
2024-02-21,SP8919,Badminton Racket,149.37,45,6721.650000000001
2024-06-30,SP7265,Tie,18.43,32,589.76
2024-02-08,CL2774,Baking Tray,231.61,37,8569.57
2023-01-26,TO8325,Mirror,191.21,37,7074.77
2023-04-22,EL6446,Tie,80.45,41,3298.4500000000003
2023-03-27,BE3773,Slippers,111.76,32,3576.32
2024-08-30,HO3315,Air Conditioner,207.57,31,6434.67
2024-06-19,EL4808,Mascara,38.88,32,1244.16
2023-09-16,TO6535,Refrigerator,418.82,3,1256.46
2023-11-26,EL7660,Resistance Bands,437.0,18,7866.0
2024-12-07,HO9007,Alarm Clock,277.34,21,5824.139999999999
2024-10-29,HO8559,Foundation,357.35,33,11792.55
2024-07-22,EL2721,Diary,218.59,5,1092.95
2024-01-20,HO3655,Boots,264.77,8,2118.16
2023-06-20,HO2862,Treadmill,29.14,28,815.9200000000001
2024-05-22,HO8982,Duffel Bag,78.53,36,2827.08
2024-03-04,TO5861,Resistance Bands,67.62,19,1284.7800000000002
2024-11-23,CL6281,Hair Oil,311.4,24,7473.599999999999
2024-07-31,EL3318,Marker Set,152.2,44,6696.799999999999
2023-07-29,SP9509,Slippers,306.21,31,9492.51
2024-04-18,HO3217,Smartwatch,90.48,46,4162.08
2024-04-30,BE7820,Boots,97.82,31,3032.42
2023-03-10,BE4074,Earrings,107.64,7,753.48
2024-07-04,TO2551,Carrom Board,39.94,30,1198.1999999999998
2024-08-31,HO6741,Hoodie,321.81,15,4827.15
2023-12-20,EL4156,Measuring Cups,144.54,28,4047.12
2024-08-21,EL7017,Necklace,316.01,26,8216.26
2023-09-18,SP4319,Deodorant,47.96,10,479.6
2023-04-16,EL5587,Table Runner,97.38,37,3603.06
2023-04-15,HO7274,Boots,171.78,50,8589.0
2024-08-29,SP8756,Graphic Card,112.56,1,112.56
2023-08-26,HO3400,Badminton Racket,80.23,31,2487.13
2023-01-01,CL1855,Deodorant,77.12,29,2236.48
2024-03-11,EL6359,Diary,158.25,49,7754.25
2023-05-01,HO7442,Carrom Board,194.88,25,4872.0
2024-12-24,TO6107,Air Conditioner,420.94,21,8839.74
2024-06-27,BE4504,Router,478.13,41,19603.33
2023-10-12,EL8163,Chess Set,284.64,32,9108.48
2024-12-12,CL8133,Diary,329.53,12,3954.36
2023-01-26,CL6668,Hoverboard,366.96,14,5137.44
2024-09-23,SP7266,Smartwatch,193.36,48,9281.28
2023-01-11,HO6914,Chess Set,267.74,1,267.74
2024-08-23,CL2541,Boots,456.41,17,7758.97
2024-05-29,BE5473,Standing Desk,26.43,18,475.74
2024-10-19,TO1719,Duffel Bag,497.91,46,22903.86
2023-09-17,CL1498,Duvet,432.96,31,13421.76
2024-09-14,EL9033,Power Bank,95.15,48,4567.200000000001
2024-10-25,SP1625,Washing Machine,191.07,40,7642.799999999999
2024-12-31,HO3156,Measuring Cups,50.58,8,404.64
2023-02-27,TO6148,Electric Shaver,57.76,35,2021.6
2023-10-12,HO1273,Hair Oil,173.01,44,7612.44
2023-11-21,EL7000,Mascara,263.01,43,11309.43
2024-02-17,TO2064,Boots,104.54,49,5122.46
2024-05-28,HO2375,Electric Shaver,94.57,3,283.71
2023-10-10,SP9281,Chess Set,210.53,41,8631.73
2023-01-04,CL6745,Air Conditioner,67.68,30,2030.4
2024-08-04,EL8585,Deodorant,53.2,6,319.20000000000005
2023-07-06,EL4041,Baking Tray,165.58,41,6788.780000000001
2023-01-21,HO4563,Measuring Cups,322.59,30,9677.7
2023-03-25,EL6042,Smartwatch,420.28,42,17651.76
2023-07-15,EL6087,Badminton Racket,36.13,46,1661.98
2023-10-21,HO3300,Speaker,286.87,27,7745.49
2023-08-20,HO4264,Track Pants,96.78,19,1838.82
2023-09-23,EL5334,Mattress,55.28,23,1271.44
2024-08-15,CL9569,Chess Set,230.34,41,9443.94
2024-12-04,HO7318,Treadmill,86.3,37,3193.1
2023-08-04,EL6683,Moisturizer,326.54,44,14367.76
2023-10-23,HO9253,Hair Oil,280.29,48,13453.920000000002
2023-10-03,BE4452,Hoodie,136.52,30,4095.6
2023-09-25,BE9471,Moisturizer,332.58,12,3990.96
2024-05-01,HO6291,Dart Board,192.42,25,4810.5
2024-11-05,SP6281,Slippers,353.63,41,14498.83
2024-01-03,BE7904,Dart Board,242.99,22,5345.780000000001
2024-10-25,BE6865,Deodorant,160.08,30,4802.400000000001
2024-07-13,HO8192,Duvet,406.52,30,12195.6
2024-08-30,SP7542,Track Pants,242.05,16,3872.8
2023-09-16,EL6535,Tea Set,246.45,26,6407.7
2023-11-04,BE9306,Track Pants,62.85,28,1759.8
2023-10-03,SP1467,Suitcase,90.37,11,994.07
2023-11-04,SP4251,Ergonomic Chair,476.23,37,17620.510000000002
2023-05-23,HO1881,Skateboard,485.46,20,9709.2
2023-05-25,CL7487,File Cabinet,91.02,1,91.02
2024-11-05,HO3819,Diary,157.63,6,945.78
2023-07-09,HO8152,Suitcase,54.18,16,866.88
2023-06-07,EL7131,Standing Desk,12.42,11,136.62
2023-12-19,BE7456,Hair Dryer,352.4,31,10924.4
2024-11-15,TO4977,Duffel Bag,383.9,7,2687.3
2024-02-01,HO3187,Resistance Bands,205.94,21,4324.74
2023-10-17,EL7452,Volleyball,271.72,23,6249.56
2024-05-15,EL1440,Tie,118.63,39,4626.57
2023-07-02,HO6935,Table Runner,176.53,1,176.53
2024-09-17,SP2265,Refrigerator,326.33,9,2936.97
2024-05-26,HO4460,Ergonomic Chair,157.95,6,947.7
2023-12-14,TO7974,Hoodie,83.87,20,1677.4
2024-02-01,EL1570,Sunscreen,137.9,27,3723.3
2023-07-03,HO9476,Gloves,418.77,30,12563.1
2023-03-26,CL7626,Diary,403.74,1,403.74
2023-06-14,CL9306,Grill Pan,198.16,30,5944.8
2023-01-12,TO7921,Tea Set,387.97,20,7759.400000000001
2024-03-11,CL8377,Grill Pan,256.01,50,12800.5
2024-04-29,EL9765,Dart Board,486.17,8,3889.36
2023-07-03,TO7282,Gloves,436.45,6,2618.7
2023-06-03,BE5224,Mixer Grinder,106.83,40,4273.2
2024-04-10,TO8614,Standing Desk,148.04,8,1184.32
2024-05-16,TO1820,Washing Machine,445.69,44,19610.36
2024-01-14,CL6528,Tie,340.75,50,17037.5
2023-01-25,SP3928,Fountain Pen,153.69,27,4149.63
2023-01-18,TO5877,Table Runner,321.63,39,12543.57
2023-04-25,CL9704,Moisturizer,371.95,16,5951.2
2023-06-29,BE2549,Marker Set,71.77,10,717.6999999999999
2024-10-10,TO5500,Router,179.24,30,5377.200000000001
2024-12-06,SP9577,Tablet,288.84,3,866.52
2023-03-20,CL1627,Carrom Board,81.91,47,3849.77
2024-10-15,BE9398,Mixer Grinder,490.33,6,2941.98
2023-12-12,EL7922,Hoverboard,206.36,12,2476.32
2023-09-21,EL8101,Track Pants,482.93,13,6278.09
2024-08-07,CL9422,Standing Desk,274.19,16,4387.04
2024-12-11,BE8748,Graphic Card,115.45,28,3232.6
2023-10-09,EL5535,Track Pants,255.77,3,767.3100000000001
2024-09-11,TO5668,Suitcase,143.61,27,3877.47
2023-08-01,BE3126,Duffel Bag,144.64,30,4339.2
2024-09-05,EL2591,Power Bank,118.45,2,236.9
2024-12-27,CL2044,Earbuds,309.58,47,14550.259999999998
2024-12-30,SP7893,File Cabinet,321.04,22,7062.88
2024-07-08,TO1205,Carrom Board,178.05,21,3739.05
2023-12-21,TO8568,Hoodie,428.63,32,13716.16
